"DateTime","Aave - Price","Aave - Market Cap","Aave - Fully Diluted Market Cap","Aave - Fees","Aave - Circulating Supply"
"2022-06-23 00:00:00",68.460561389,955491349.172926,1095368982.224,354018.834826708,13898266.276397936
"2022-06-24 00:00:00",72.30393586,995152295.402286,1156862973.76,368378.16162400605,13898807.525520056
"2022-06-25 00:00:00",69.962786684,974104588.311165,1119404586.944,342390.0382476553,13899058.14189548
"2022-06-26 00:00:00",65.686643513,914275928.814929,1050986296.2080001,323708.1151508598,13899456.645665593
"2022-06-27 00:00:00",65.52765573,909900928.524329,1048442491.6800001,372265.73418335465,13899759.82708623
"2022-06-28 00:00:00",60.169958541,833355296.944425,962719336.656,339578.7985604226,13900912.430727847
"2022-06-29 00:00:00",59.70107293,827438291.120689,955217166.88,339664.462839697,13901055.822138276
"2022-06-30 00:00:00",56.619000362,774098461.562469,905904005.792,382666.10026615043,13916738.547813369
"2022-07-01 00:00:00",56.504604574,796289135.106127,904073673.184,313129.2240722541,13918967.102586672
"2022-07-02 00:00:00",57.897905146,805235095.545513,926366482.336,365483.49719516496,13919559.903361522
"2022-07-03 00:00:00",57.812133188,805688506.265594,924994131.0079999,334693.79314660135,13920115.809589949
"2022-07-04 00:00:00",63.117340458,877337238.95151,1009877447.3280001,304622.7559027771,13920238.4477429
"2022-07-05 00:00:00",60.75109401,847591126.989093,972017504.1600001,321470.6172429404,13935294.532885384
"2022-07-06 00:00:00",62.998649285,881463281.799574,1007978388.56,297062.57944510534,13935551.468227541
"2022-07-07 00:00:00",71.322918763,995239220.904293,1141166700.2080002,292610.64845401706,13936168.769492362
"2022-07-08 00:00:00",73.217665007,1023467049.58472,1171482640.112,235919.08905394818,13937449.237358285
"2022-07-09 00:00:00",81.915544736,1140935370.18605,1310648715.776,292222.00060832343,13938834.077881435
"2022-07-10 00:00:00",77.842605205,1082198356.31591,1245481683.28,282385.0491751913,13939449.65527771
"2022-07-11 00:00:00",69.978421796,976169166.158036,1119654748.736,294735.5567762505,13940004.809802463
"2022-07-12 00:00:00",68.612806777,960839047.67741,1097804908.4320002,255269.25786771713,13940643.423380308
"2022-07-13 00:00:00",79.557732021,1105593329.59435,1272923712.3360002,258588.82680918637,13940997.736536454
"2022-07-14 00:00:00",91.105336237,1266111587.01138,1457685379.792,265547.11863460066,13941432.326744407
"2022-07-15 00:00:00",90.525936038,1264181091.49657,1448414976.608,262540.60379515827,13947717.666183595
"2022-07-16 00:00:00",92.612127822,1290815846.77621,1481794045.1520002,359581.2448116527,13948092.240393296
"2022-07-17 00:00:00",88.967707314,1249493041.95408,1423483317.024,240570.71257105746,13948351.936471125
"2022-07-18 00:00:00",96.207488254,1341184609.3769,1539319812.064,361666.1043530548,13948606.952579457
"2022-07-19 00:00:00",95.478547401,1331126149.60592,1527656758.416,322678.38605634257,13965814.724201368
"2022-07-20 00:00:00",90.941208778,1274170206.72162,1455059340.448,323360.126997507,13965968.156570084
"2022-07-21 00:00:00",95.534189426,1336683383.23185,1528547030.816,327015.28933819645,13966214.421000302
"2022-07-22 00:00:00",89.762492196,1251267945.30298,1436199875.136,332433.8868996678,13967256.022820914
"2022-07-23 00:00:00",89.757338045,1252075540.53091,1436117408.72,239661.41305484928,13967492.906299213
"2022-07-24 00:00:00",90.897421916,1275890556.96606,1454358750.656,238705.73582381458,13967634.586971043
"2022-07-25 00:00:00",81.840850962,1158966382.49542,1309453615.392,253247.87146311867,13967845.849607455
"2022-07-26 00:00:00",80.777557382,1126919650.22336,1292440918.112,244228.79555177537,13968130.056882918
"2022-07-27 00:00:00",94.608725177,1318918010.85285,1513739602.832,232124.83248929877,13969501.527003558
"2022-07-28 00:00:00",100.18658846,1397961083.02175,1602985415.36,270181.61759842763,13970063.482712638
"2022-07-29 00:00:00",96.496973457,1361639582.68122,1543951575.312,272954.5445034758,13970491.248953344
"2022-07-30 00:00:00",95.032810348,1324568230.6116,1520524965.568,301280.0983359174,13970649.857411008
"2022-07-31 00:00:00",98.008488263,1378965563.27372,1568135812.208,298312.846130697,13971731.473212644
"2022-08-01 00:00:00",96.975152321,1349974918.93706,1551602437.136,298584.72158340545,13979116.83997885
"2022-08-02 00:00:00",94.255863135,1328304286.64329,1508093810.16,265452.4930634104,13979201.624297662
"2022-08-03 00:00:00",95.499154042,1330735397.61584,1527986464.672,276951.7644618889,13980255.00628905
"2022-08-04 00:00:00",96.923006901,1349603439.93486,1550768110.416,274104.6904009506,13981274.889180703
"2022-08-05 00:00:00",102.742826216,1428944568.74292,1643885219.4559999,332578.1998074873,13981881.746974828
"2022-08-06 00:00:00",99.537014335,1391110224.43869,1592592229.36,418548.3684782232,13982068.36610192
"2022-08-07 00:00:00",101.44686057,1418890758.28024,1623149769.12,474347.23542483157,13982541.598827913
"2022-08-08 00:00:00",102.489055003,1435344050.84959,1639824880.048,471615.9077832959,13983272.136545932
"2022-08-09 00:00:00",98.097786692,1375699571.88715,1569564587.072,494174.311479043,13984548.30590434
"2022-08-10 00:00:00",110.810357483,1548171114.28778,1772965719.7280002,461368.1755966254,13985127.731047755
"2022-08-11 00:00:00",107.539775163,1503811027.29026,1720636402.608,506994.4738579591,13985743.128730154
"2022-08-12 00:00:00",115.02723789,1589811600.15469,1840435806.24,514018.97663476097,13986424.563843837
"2022-08-13 00:00:00",110.574085052,1546461361.93764,1769185360.832,519244.0425722253,13987134.81363781
"2022-08-14 00:00:00",107.536847318,1505625178.49111,1720589557.088,557440.1930136447,13987702.377984472
"2022-08-15 00:00:00",107.584672783,1505408862.16374,1721354764.528,563773.9962502152,13987862.289870804
"2022-08-16 00:00:00",110.352907526,1539547895.96806,1765646520.416,558193.0625860202,13988100.435269114
"2022-08-17 00:00:00",100.539647681,1406910614.6889,1608634362.8960001,520553.84466416744,13988486.51784296
"2022-08-18 00:00:00",95.407486601,1341113103.19748,1526519785.616,483714.0932948765,13989189.27543987
"2022-08-19 00:00:00",83.927384407,1174796063.34965,1342838150.512,528790.1466022211,13990342.556467675
"2022-08-20 00:00:00",82.946556747,1158174359.49935,1327144907.9520001,425565.53759445576,13990528.937149337
"2022-08-21 00:00:00",86.34754722,1211998857.07699,1381560755.52,341173.0694001514,13991019.970100775
"2022-08-22 00:00:00",88.360733437,1233397175.54479,1413771734.9919999,379012.27683534875,13991321.31326801
"2022-08-23 00:00:00",89.500599435,1254075345.32878,1432009590.96,403875.1121701244,13992046.802377956
"2022-08-24 00:00:00",88.562835723,1238348262.35039,1417005371.568,386479.57147178735,13993579.537709855
"2022-08-25 00:00:00",93.485228285,1310632505.04589,1495763652.5600002,417316.3241878002,13994097.991146842
"2022-08-26 00:00:00",82.807877146,1151899723.94049,1324926034.336,454445.838845924,13994335.252494251
"2022-08-27 00:00:00",82.31043034,1152924229.18668,1316966885.44,373210.5909867847,13995225.64082314
"2022-08-28 00:00:00",79.047369163,1109690421.41136,1264757906.608,397354.9856076939,13995554.620959835
"2022-08-29 00:00:00",85.800591657,1202315955.72182,1372809466.512,410851.77193760796,13996616.548071943
"2022-08-30 00:00:00",84.860133753,1192260004.16624,1357762140.048,415548.3280330777,13997307.841674047
"2022-08-31 00:00:00",84.797375116,1186715233.91405,1356758001.856,410532.7739422152,14008357.845704474
"2022-09-01 00:00:00",86.538875082,1211044762.33279,1384622001.312,527716.159297675,14009702.057869328
"2022-09-02 00:00:00",88.6367747,1231427395.94903,1418188395.2,524186.5067289731,14010213.978222411
"2022-09-03 00:00:00",86.974763461,1219571712.7428,1391596215.376,416427.9773690346,14010467.279288089
"2022-09-04 00:00:00",88.917962685,1242115495.9406,1422687402.96,421554.1776933059,14010941.131161666
"2022-09-05 00:00:00",91.288055682,1276764661.84846,1460608890.9120002,478405.31777490926,14011289.837486347
"2022-09-06 00:00:00",83.76204686,1176712929.46019,1340192749.76,977368.1453161008,14011575.118178127
"2022-09-07 00:00:00",87.583326563,1229949828.51576,1401333225.008,826588.0372155716,14012261.687363073
"2022-09-08 00:00:00",88.301497471,1233952961.42003,1412823959.536,524416.2122515894,14012399.349398294
"2022-09-09 00:00:00",91.01882192,1281451745.84799,1456301150.7199998,477722.12775068724,14089176.777125692
"2022-09-10 00:00:00",92.891825575,1309630061.9448,1486269209.2,560775.0273633832,14089368.380248468
"2022-09-11 00:00:00",91.263798754,1286969221.0777,1460220780.0640001,710528.1721838027,14090787.575286487
"2022-09-12 00:00:00",90.730402889,1275332515.99783,1451686446.224,983930.0429751219,14092349.81760786
